t,acc
84.81,-5.07E+00
84.82,-6.50E+00
84.83,-7.46E+00
84.84,-7.63E+00
84.85,-5.55E+00
84.86,-1.95E+00
84.87,2.54E-01
84.88,2.11E+00
84.89,1.92E+00
84.9,2.74E-01
84.91,6.72E-01
84.92,1.33E+00
84.93,2.27E+00
84.94,2.72E+00
84.95,1.29E+00
84.96,-1.43E-01
84.97,-9.31E-01
84.98,-1.10E+00
84.99,-1.49E+00
85,-2.21E+00
85.01,-2.31E+00
85.02,-2.29E+00
85.03,-3.66E+00
85.04,-4.62E+00
85.05,-2.58E+00
85.06,-8.24E-01
85.07,1.39E+00
85.08,5.66E+00
85.09,6.53E+00
85.1,5.84E+00
85.11,5.67E+00
85.12,3.49E+00
85.13,2.37E+00
85.14,3.14E+00
85.15,5.14E+00
85.16,5.90E+00
85.17,3.68E+00
85.18,5.51E-01
85.19,-3.25E+00
85.2,-5.78E+00
85.21,-8.21E+00
85.22,-8.83E+00
85.23,-5.09E+00
85.24,-1.74E+00
85.25,2.41E+00
85.26,6.19E+00
85.27,5.80E+00
85.28,4.90E+00
85.29,4.21E+00
85.3,3.82E+00
85.31,2.86E+00
85.32,-1.23E+00
85.33,-5.13E+00
85.34,-6.25E+00
85.35,-4.95E+00
85.36,-2.29E+00
85.37,4.72E-01
85.38,2.61E+00
85.39,5.28E+00
85.4,8.93E+00
85.41,9.64E+00
85.42,8.42E+00
85.43,7.62E+00
85.44,4.58E+00
85.45,-9.61E-01
85.46,-6.34E+00
85.47,-1.00E+01
85.48,-1.34E+01
85.49,-1.44E+01
85.5,-1.03E+01
85.51,-4.65E+00
85.52,3.67E-01
85.53,4.03E+00
85.54,6.30E+00
85.55,7.20E+00
85.56,7.06E+00
85.57,8.76E+00
85.58,1.04E+01
85.59,9.72E+00
85.6,6.60E+00
85.61,1.67E+00
85.62,-1.06E+00
85.63,-1.29E+00
85.64,-2.20E+00
85.65,-3.89E+00
85.66,-2.77E+00
85.67,1.97E-01
85.68,8.24E-01
85.69,-1.98E-01
85.7,1.07E+00
85.71,3.78E+00
85.72,4.35E+00
85.73,4.42E+00
85.74,3.71E+00
85.75,2.79E+00
85.76,1.69E+00
85.77,-1.17E+00
85.78,-2.36E+00
85.79,-2.39E+00
85.8,-2.57E+00
85.81,-3.32E+00
85.82,-5.98E+00
85.83,-8.07E+00
85.84,-8.89E+00
85.85,-7.97E+00
85.86,-3.97E+00
85.87,-9.80E-01
85.88,-3.26E-01
85.89,5.95E-01
85.9,1.37E+00
85.91,1.99E+00
85.92,1.59E+00
85.93,1.89E+00
85.94,4.89E+00
85.95,5.75E+00
85.96,3.19E+00
85.97,-1.16E+00
85.98,-5.65E+00
85.99,-7.31E+00
86,-6.74E+00
86.01,-4.68E+00
86.02,-2.10E+00
86.03,-1.23E+00
86.04,-1.35E+00
86.05,2.55E-01
86.06,2.62E+00
86.07,3.35E+00
86.08,4.17E+00
86.09,4.85E+00
86.1,4.13E+00
86.11,3.38E+00
86.12,1.70E+00
86.13,3.99E-02
86.14,8.74E-01
86.15,3.33E+00
86.16,4.40E+00
86.17,2.15E+00
86.18,-1.44E-01
86.19,-2.05E+00
86.2,-4.55E+00
86.21,-4.01E+00
86.22,-3.40E+00
86.23,-4.27E+00
86.24,-3.11E+00
86.25,-1.11E+00
86.26,1.07E+00
86.27,2.20E+00
86.28,2.05E+00
86.29,2.02E+00
86.3,2.96E+00
86.31,4.74E+00
86.32,4.70E+00
86.33,5.34E+00
86.34,8.00E+00
86.35,9.01E+00
86.36,9.14E+00
86.37,9.21E+00
86.38,8.43E+00
86.39,8.28E+00
86.4,7.14E+00
86.41,3.94E+00
86.42,2.45E+00
86.43,1.23E+00
86.44,-8.73E-01
86.45,-3.02E+00
86.46,-6.33E+00
86.47,-7.71E+00
86.48,-6.92E+00
86.49,-5.43E+00
86.5,-3.73E+00
86.51,-2.60E+00
86.52,-1.53E+00
86.53,-2.62E+00
86.54,-5.19E+00
86.55,-5.30E+00
86.56,-4.34E+00
86.57,-3.64E+00
86.58,-1.08E+00
86.59,1.10E+00
86.6,2.04E+00
86.61,3.03E+00
86.62,1.86E+00
86.63,1.14E+00
86.64,2.67E+00
86.65,4.46E+00
86.66,7.22E+00
86.67,7.93E+00
86.68,5.27E+00
86.69,2.64E+00
86.7,-2.50E-02
86.71,-1.32E+00
86.72,-1.01E+00
86.73,-5.66E-01
86.74,-3.94E-01
86.75,-2.46E+00
86.76,-4.25E+00
86.77,-4.51E+00
86.78,-4.65E+00
86.79,-2.99E+00
86.8,-6.01E-01
86.81,7.86E-01
86.82,1.62E+00
86.83,1.19E+00
86.84,-1.16E+00
86.85,-4.95E+00
86.86,-7.60E+00
86.87,-6.12E+00
86.88,-3.62E+00
86.89,-1.12E+00
86.9,3.02E+00
86.91,4.99E+00
86.92,5.71E+00
86.93,6.02E+00
86.94,6.17E+00
86.95,8.06E+00
86.96,7.21E+00
86.97,4.11E+00
86.98,1.01E+00
86.99,-3.04E+00
87,-5.36E+00
87.01,-7.01E+00
87.02,-9.85E+00
87.03,-1.04E+01
87.04,-8.72E+00
87.05,-7.23E+00
87.06,-5.77E+00
87.07,-4.14E+00
87.08,-1.50E+00
87.09,1.00E+00
87.1,2.89E+00
87.11,3.62E+00
87.12,2.11E+00
87.13,1.02E+00
87.14,-4.77E-01
87.15,-2.17E+00
87.16,-2.17E+00
87.17,-1.87E+00
87.18,-2.68E+00
87.19,-3.57E+00
87.2,-1.96E+00
87.21,-2.30E+00
87.22,-4.25E+00
87.23,-3.24E+00
87.24,-1.87E+00
87.25,1.73E+00
87.26,7.00E+00
87.27,9.97E+00
87.28,1.01E+01
87.29,8.21E+00
87.3,6.13E+00
87.31,4.46E+00
87.32,3.29E+00
87.33,1.43E+00
87.34,-3.67E-01
87.35,-3.30E+00
87.36,-6.43E+00
87.37,-7.39E+00
87.38,-8.90E+00
87.39,-1.08E+01
87.4,-1.25E+01
87.41,-1.19E+01
87.42,-9.50E+00
87.43,-6.48E+00
87.44,-1.46E+00
87.45,9.04E-01
87.46,5.14E-01
87.47,9.60E-01
87.48,6.67E-02
87.49,-5.75E-02
87.5,1.77E+00
87.51,2.36E+00
87.52,3.85E+00
87.53,5.80E+00
87.54,6.04E+00
87.55,6.23E+00
87.56,6.05E+00
87.57,5.11E+00
87.58,4.19E+00
87.59,2.50E+00
87.6,-5.42E-01
87.61,-3.24E+00
87.62,-5.09E+00
87.63,-6.16E+00
87.64,-5.65E+00
87.65,-4.81E+00
87.66,-3.67E+00
87.67,-2.64E+00
87.68,-4.31E+00
87.69,-5.47E+00
87.7,-3.79E+00
87.71,-3.07E+00
87.72,-3.03E+00
87.73,-2.84E+00
87.74,-2.43E+00
87.75,-9.49E-01
87.76,-1.06E+00
87.77,-1.96E+00
87.78,-5.47E-01
87.79,9.98E-01
87.8,1.48E+00
87.81,2.31E+00
87.82,2.89E+00
87.83,4.07E+00
87.84,4.67E+00
87.85,3.32E+00
87.86,3.32E+00
87.87,3.79E+00
87.88,3.30E+00
87.89,2.16E+00
87.9,-4.71E-02
87.91,-1.54E+00
87.92,-1.84E+00
87.93,-2.27E+00
87.94,-2.88E+00
87.95,-1.84E+00
87.96,-3.77E-01
87.97,6.11E-02
87.98,5.53E-01
87.99,-2.09E-02
88,-1.15E+00
88.01,-2.18E+00
88.02,-3.00E+00
88.03,-3.90E+00
88.04,-5.24E+00
88.05,-5.04E+00
88.06,-4.86E+00
88.07,-3.94E+00
88.08,-1.45E+00
88.09,5.65E-01
88.1,2.92E+00
88.11,4.44E+00
88.12,5.12E+00
88.13,3.89E+00
88.14,7.89E-01
88.15,-1.94E+00
88.16,-4.80E+00
88.17,-4.59E+00
88.18,-2.35E+00
88.19,-1.84E+00
88.2,-2.26E+00
88.21,-3.20E+00
88.22,-3.71E+00
88.23,-3.64E+00
88.24,-3.27E+00
88.25,-2.03E+00
88.26,3.59E-02
88.27,1.53E+00
88.28,1.56E+00
88.29,5.99E-01
88.3,-1.45E+00
88.31,-3.80E+00
88.32,-5.85E+00
88.33,-6.39E+00
88.34,-5.52E+00
88.35,-5.69E+00
88.36,-3.63E+00
88.37,3.64E-01
88.38,1.72E+00
88.39,3.51E+00
88.4,6.04E+00
88.41,8.12E+00
88.42,1.11E+01
88.43,1.30E+01
88.44,1.28E+01
88.45,9.57E+00
88.46,4.34E+00
88.47,1.23E+00
88.48,-9.98E-01
88.49,-4.93E+00
88.5,-8.92E+00
88.51,-1.11E+01
88.52,-1.29E+01
88.53,-1.33E+01
88.54,-1.10E+01
88.55,-8.49E+00
88.56,-5.08E+00
88.57,2.79E-01
88.58,4.94E+00
88.59,6.78E+00
88.6,6.79E+00
88.61,6.61E+00
88.62,6.03E+00
88.63,4.37E+00
88.64,1.86E+00
88.65,-1.91E-01
88.66,8.05E-02
88.67,2.38E+00
88.68,3.10E+00
88.69,1.42E+00
88.7,1.12E+00
88.71,2.26E+00
88.72,2.78E+00
88.73,2.79E+00
88.74,1.64E+00
88.75,6.33E-01
88.76,5.83E-02
88.77,-2.47E+00
88.78,-5.41E+00
88.79,-6.52E+00
88.8,-5.30E+00
88.81,-1.72E+00
88.82,1.40E+00
88.83,2.29E+00
88.84,1.91E+00
88.85,1.00E-01
88.86,-1.31E+00
88.87,-2.44E+00
88.88,-4.91E+00
88.89,-5.09E+00
88.9,-4.63E+00
88.91,-6.31E+00
88.92,-7.20E+00
88.93,-7.30E+00
88.94,-6.17E+00
88.95,-3.27E+00
88.96,-1.06E+00
88.97,6.95E-01
88.98,3.98E+00
88.99,6.42E+00
89,5.70E+00
89.01,3.00E+00
89.02,3.80E-01
89.03,-1.23E+00
89.04,-2.53E+00
89.05,-3.79E+00
89.06,-6.17E+00
89.07,-7.86E+00
89.08,-6.95E+00
89.09,-4.54E+00
89.1,-1.04E+00
89.11,1.97E+00
89.12,5.38E+00
89.13,9.05E+00
89.14,1.01E+01
89.15,8.96E+00
89.16,6.31E+00
89.17,2.78E+00
89.18,-4.71E-01
89.19,-4.89E+00
89.2,-8.81E+00
89.21,-9.68E+00
89.22,-9.34E+00
89.23,-7.69E+00
89.24,-5.11E+00
89.25,-3.89E+00
89.26,-2.55E+00
89.27,-6.29E-01
89.28,-4.49E-01
89.29,-5.34E-01
89.3,1.15E+00
89.31,3.00E+00
89.32,3.59E+00
89.33,2.03E+00
89.34,8.00E-01
89.35,1.93E+00
89.36,3.56E+00
89.37,5.51E+00
89.38,7.46E+00
89.39,8.29E+00
89.4,7.89E+00
89.41,6.76E+00
89.42,5.92E+00
89.43,6.65E+00
89.44,6.81E+00
89.45,3.51E+00
89.46,-1.04E+00
89.47,-4.66E+00
89.48,-5.44E+00
89.49,-3.93E+00
89.5,-2.94E+00
89.51,-2.65E+00
89.52,-2.56E+00
89.53,-1.63E+00
89.54,-7.22E-01
89.55,9.07E-01
89.56,3.12E+00
89.57,3.35E+00
89.58,3.78E+00
89.59,4.70E+00
89.6,4.46E+00
89.61,3.26E+00
89.62,3.20E+00
89.63,5.50E+00
89.64,8.57E+00
89.65,1.06E+01
89.66,8.68E+00
89.67,4.50E+00
89.68,9.84E-01
89.69,9.78E-02
89.7,2.01E+00
89.71,2.38E+00
89.72,9.18E-01
89.73,3.14E-01
89.74,2.45E-02
89.75,-1.36E+00
89.76,-2.12E+00
89.77,-2.63E+00
89.78,-3.19E+00
89.79,-1.77E+00
89.8,-2.27E-01
89.81,1.13E+00
89.82,1.30E+00
89.83,9.16E-01
89.84,5.23E-01
89.85,-2.48E+00
89.86,-3.75E+00
89.87,-2.64E+00
89.88,-2.39E+00
89.89,-3.00E+00
89.9,-3.47E+00
89.91,-1.41E+00
89.92,1.73E+00
89.93,4.05E+00
89.94,5.37E+00
89.95,6.57E+00
89.96,8.37E+00
89.97,8.74E+00
89.98,6.66E+00
89.99,3.42E+00
90,2.11E+00
90.01,8.60E-01
90.02,-2.75E+00
90.03,-5.03E+00
90.04,-5.78E+00
90.05,-4.10E+00
90.06,9.25E-01
90.07,5.48E+00
90.08,9.17E+00
90.09,1.12E+01
90.1,1.11E+01
90.11,1.02E+01
90.12,7.06E+00
90.13,2.56E+00
90.14,-1.78E+00
90.15,-6.13E+00
90.16,-9.71E+00
90.17,-1.17E+01
90.18,-1.11E+01
90.19,-8.10E+00
90.2,-4.68E+00
90.21,-1.83E+00
90.22,1.36E+00
90.23,5.39E+00
90.24,9.53E+00
90.25,1.15E+01
90.26,1.08E+01
90.27,8.15E+00
90.28,3.24E+00
90.29,-2.26E+00
90.3,-6.11E+00
90.31,-8.72E+00
90.32,-9.73E+00
90.33,-7.78E+00
90.34,-4.85E+00
90.35,-2.01E+00
90.36,6.78E-03
90.37,2.81E-01
90.38,1.54E+00
90.39,2.75E+00
90.4,3.20E+00
90.41,4.20E+00
90.42,5.10E+00
90.43,5.19E+00
90.44,3.77E+00
90.45,2.26E+00
90.46,5.91E-01
90.47,-1.43E+00
90.48,-8.24E-01
90.49,1.58E+00
90.5,2.33E+00
90.51,3.10E+00
90.52,4.29E+00
90.53,3.55E+00
90.54,1.23E+00
90.55,-4.97E-01
90.56,-2.81E-01
90.57,-1.66E-01
90.58,-4.89E-01
90.59,-2.20E+00
90.6,-5.25E+00
90.61,-6.63E+00
90.62,-7.06E+00
90.63,-5.57E+00
90.64,-1.72E+00
90.65,2.11E+00
90.66,5.00E+00
90.67,5.48E+00
90.68,3.92E+00
90.69,3.24E+00
90.7,3.68E+00
90.71,5.18E+00
90.72,8.04E+00
90.73,9.88E+00
90.74,1.06E+01
90.75,9.69E+00
90.76,6.42E+00
90.77,2.89E+00
90.78,-4.94E-01
90.79,-2.88E+00
90.8,-3.94E+00
90.81,-3.77E+00
90.82,-3.01E+00
90.83,-3.63E+00
90.84,-4.96E+00
90.85,-5.56E+00
90.86,-5.31E+00
90.87,-4.70E+00
90.88,-4.45E+00
90.89,-3.14E+00
90.9,1.06E-01
90.91,2.52E+00
90.92,4.05E+00
90.93,4.67E+00
90.94,3.79E+00
90.95,4.03E+00
90.96,3.27E+00
90.97,1.08E+00
90.98,-5.64E-01
90.99,-2.75E+00
91,-4.47E+00
91.01,-6.22E+00
91.02,-6.69E+00
91.03,-4.57E+00
91.04,-2.67E+00
91.05,-7.24E-01
91.06,7.78E-01
91.07,8.35E-01
91.08,1.45E+00
91.09,2.55E+00
91.1,3.79E+00
91.11,5.58E+00
91.12,6.92E+00
91.13,8.09E+00
91.14,8.74E+00
91.15,8.66E+00
91.16,8.00E+00
91.17,4.80E+00
91.18,1.08E+00
91.19,-1.58E+00
91.2,-4.22E+00
91.21,-6.51E+00
91.22,-8.75E+00
91.23,-8.80E+00
91.24,-7.83E+00
91.25,-7.59E+00
91.26,-7.15E+00
91.27,-7.15E+00
91.28,-5.87E+00
91.29,-4.23E+00
91.3,-2.58E+00
91.31,2.12E-02
91.32,2.69E+00
91.33,4.33E+00
91.34,3.53E+00
91.35,2.44E+00
91.36,1.29E+00
91.37,4.59E-01
91.38,1.68E+00
91.39,3.62E+00
91.4,5.45E+00
91.41,7.11E+00
91.42,8.47E+00
91.43,9.25E+00
91.44,8.99E+00
91.45,7.15E+00
91.46,4.59E+00
91.47,1.27E+00
91.48,-2.57E+00
91.49,-6.64E+00
91.5,-1.06E+01
91.51,-1.16E+01
91.52,-1.06E+01
91.53,-7.74E+00
91.54,-5.23E+00
91.55,-4.93E+00
91.56,-3.63E+00
91.57,-1.56E+00
91.58,7.24E-01
91.59,2.07E+00
91.6,2.01E+00
91.61,2.55E+00
91.62,2.23E+00
91.63,1.28E+00
91.64,8.11E-01
91.65,3.41E-01
91.66,8.19E-03
91.67,-1.06E-02
91.68,3.11E-01
91.69,1.11E+00
91.7,1.85E+00
91.71,9.84E-01
91.72,3.95E-02
91.73,-1.13E+00
91.74,-2.26E+00
91.75,-1.56E+00
91.76,-1.84E+00
91.77,-1.53E+00
91.78,-3.16E-01
91.79,-9.17E-02
91.8,1.15E+00
91.81,2.37E+00
91.82,3.78E+00
91.83,5.63E+00
91.84,5.73E+00
91.85,4.93E+00
91.86,3.59E+00
91.87,1.29E+00
91.88,-6.39E-01
91.89,-1.60E+00
91.9,-2.13E+00
91.91,-2.33E+00
91.92,-2.17E+00
91.93,-1.77E+00
91.94,-6.46E-01
91.95,7.53E-01
91.96,2.22E+00
91.97,3.70E+00
91.98,4.34E+00
91.99,5.37E+00
92,6.51E+00
92.01,5.72E+00
92.02,3.05E+00
92.03,-3.20E-01
92.04,-2.44E+00
92.05,-2.88E+00
92.06,-3.34E+00
92.07,-3.17E+00
92.08,-1.27E+00
92.09,9.15E-01
92.1,2.14E+00
92.11,1.45E+00
92.12,-3.36E-01
92.13,-8.80E-01
92.14,-9.14E-01
92.15,-2.57E+00
92.16,-4.85E+00
92.17,-5.94E+00
92.18,-5.14E+00
92.19,-2.23E+00
92.2,4.16E-01
92.21,1.85E+00
92.22,2.98E+00
92.23,3.90E+00
92.24,5.00E+00
92.25,4.18E+00
92.26,1.72E+00
92.27,1.12E+00
92.28,1.19E+00
92.29,-4.81E-01
92.3,-2.73E+00
92.31,-4.51E+00
92.32,-5.36E+00
92.33,-5.36E+00
92.34,-6.39E+00
92.35,-7.61E+00
92.36,-7.20E+00
92.37,-6.82E+00
92.38,-7.21E+00
92.39,-7.13E+00
92.4,-6.75E+00
92.41,-6.90E+00
92.42,-7.09E+00
92.43,-5.85E+00
92.44,-3.39E+00
92.45,-1.79E+00
92.46,-1.37E-01
92.47,2.45E+00
92.48,4.39E+00
92.49,5.14E+00
92.5,4.62E+00
92.51,3.92E+00
92.52,3.22E+00
92.53,2.10E+00
92.54,1.94E+00
92.55,1.64E+00
92.56,1.27E+00
92.57,2.03E+00
92.58,1.83E+00
92.59,1.06E-01
92.6,-2.00E+00
92.61,-2.83E+00
92.62,-2.33E+00
92.63,-2.55E+00
92.64,-2.91E+00
92.65,-3.75E+00
92.66,-4.67E+00
92.67,-4.78E+00
92.68,-5.04E+00
92.69,-3.89E+00
92.7,-2.21E+00
92.71,-1.02E+00
92.72,4.64E-03
92.73,1.60E-01
92.74,7.12E-02
92.75,-1.74E+00
92.76,-3.94E+00
92.77,-3.97E+00
92.78,-3.06E+00
92.79,-1.39E+00
92.8,8.08E-01
92.81,2.68E+00
92.82,3.69E+00
92.83,3.95E+00
92.84,3.51E+00
92.85,2.80E+00
92.86,2.90E+00
92.87,2.23E+00
92.88,6.09E-01
92.89,-8.23E-01
92.9,-3.24E+00
92.91,-5.38E+00
92.92,-5.11E+00
92.93,-3.22E+00
92.94,-1.07E+00
92.95,1.31E+00
92.96,3.89E+00
92.97,6.34E+00
92.98,7.60E+00
92.99,6.34E+00
93,4.29E+00
93.01,2.89E+00
93.02,2.53E+00
93.03,2.66E+00
93.04,1.28E+00
93.05,1.75E-01
93.06,-8.16E-02
93.07,-6.99E-01
93.08,-4.27E-01
93.09,2.25E-01
93.1,-3.72E-01
93.11,-1.50E+00
93.12,-1.50E+00
93.13,-1.44E+00
93.14,-1.75E+00
93.15,-1.03E+00
93.16,-8.94E-02
93.17,1.47E+00
93.18,2.38E+00
93.19,1.13E+00
93.2,-6.33E-02
93.21,-1.27E+00
93.22,-1.98E+00
93.23,-2.14E+00
93.24,-2.09E+00
93.25,-5.00E-01
93.26,4.83E-01
93.27,1.85E-02
93.28,-3.09E-01
93.29,9.33E-02
93.3,1.28E+00
93.31,2.94E+00
93.32,3.96E+00
93.33,3.41E+00
93.34,3.35E+00
93.35,3.95E+00
93.36,4.16E+00
93.37,4.02E+00
93.38,2.83E+00
93.39,2.12E+00
93.4,1.35E+00
93.41,-2.34E-01
93.42,-4.99E-01
93.43,-5.03E-01
93.44,-9.30E-01
93.45,-1.86E+00
93.46,-2.91E+00
93.47,-2.00E+00
93.48,2.19E-01
93.49,2.39E+00
93.5,3.63E+00
93.51,4.66E+00
93.52,6.11E+00
93.53,6.13E+00
93.54,5.54E+00
93.55,5.01E+00
93.56,3.57E+00
93.57,1.45E+00
93.58,-1.45E+00
93.59,-4.06E+00
93.6,-5.90E+00
93.61,-7.09E+00
93.62,-6.30E+00
93.63,-4.62E+00
93.64,-2.98E+00
93.65,-1.30E+00
93.66,-3.07E-01
93.67,5.25E-01
93.68,8.32E-01
93.69,4.84E-01
93.7,9.32E-02
93.71,-9.17E-03
93.72,1.33E-01
93.73,-5.42E-01
93.74,-2.04E+00
93.75,-3.55E+00
93.76,-3.78E+00
93.77,-3.12E+00
93.78,-2.38E+00
93.79,-7.12E-01
93.8,1.63E+00
93.81,3.80E+00
93.82,3.92E+00
93.83,1.77E+00
93.84,-1.90E-01
93.85,-8.11E-01
93.86,-6.57E-01
93.87,-9.47E-01
93.88,-1.04E+00
93.89,-7.95E-01
93.9,-3.58E-01
93.91,7.25E-01
93.92,1.46E+00
93.93,2.33E+00
93.94,3.95E+00
93.95,5.73E+00
93.96,6.53E+00
93.97,6.32E+00
93.98,5.55E+00
93.99,3.71E+00
94,1.78E+00
94.01,-2.62E-01
94.02,-2.16E+00
94.03,-3.22E+00
94.04,-4.15E+00
94.05,-4.30E+00
94.06,-4.12E+00
94.07,-4.10E+00
94.08,-3.51E+00
94.09,-3.13E+00
94.1,-2.50E+00
94.11,-1.11E+00
94.12,-1.26E-01
94.13,3.79E-01
94.14,1.06E-01
94.15,-5.36E-01
94.16,-1.37E+00
94.17,-2.70E+00
94.18,-2.90E+00
94.19,-1.38E+00
94.2,8.69E-01
94.21,1.90E+00
94.22,6.80E-01
94.23,-4.01E-01
94.24,-1.09E-01
94.25,6.74E-01
94.26,1.10E+00
94.27,1.34E+00
94.28,2.21E+00
94.29,2.47E+00
94.3,1.41E+00
94.31,-4.36E-01
94.32,-1.76E+00
94.33,-1.09E+00
94.34,-1.23E-01
94.35,-5.49E-01
94.36,-1.53E+00
94.37,-2.06E+00
94.38,-1.91E+00
94.39,-1.70E+00
94.4,-1.66E+00
94.41,-1.37E+00
94.42,-8.22E-01
94.43,-3.73E-01
94.44,-5.22E-01
94.45,-1.31E+00
94.46,-1.96E+00
94.47,-1.79E+00
94.48,-8.68E-01
94.49,3.23E-01
94.5,6.49E-01
94.51,2.83E-01
94.52,-2.14E-01
94.53,-1.14E+00
94.54,-1.66E+00
94.55,-1.58E+00
94.56,-7.99E-01
94.57,1.16E+00
94.58,2.98E+00
94.59,3.24E+00
94.6,3.16E+00
94.61,2.70E+00
94.62,1.03E+00
94.63,-4.02E-01
94.64,-1.47E+00
94.65,-1.36E+00
94.66,-7.23E-01
94.67,-1.63E+00
94.68,-2.67E+00
94.69,-2.86E+00
94.7,-1.88E+00
94.71,5.37E-02
94.72,1.94E+00
94.73,3.31E+00
94.74,4.24E+00
94.75,4.56E+00
94.76,3.56E+00
94.77,2.29E+00
94.78,8.95E-01
94.79,-1.50E-01
94.8,6.08E-02
94.81,-8.70E-01
94.82,-2.59E+00
94.83,-3.67E+00
94.84,-4.63E+00
94.85,-4.57E+00
94.86,-3.69E+00
94.87,-2.70E+00
94.88,-1.46E+00
94.89,-4.80E-01
94.9,5.78E-01
94.91,1.72E+00
94.92,1.84E+00
94.93,1.29E+00
94.94,7.30E-01
94.95,3.16E-01
94.96,1.39E-01
94.97,4.05E-01
94.98,8.58E-01
94.99,7.37E-01
95,4.60E-01
95.01,3.65E-01
95.02,9.19E-01
95.03,9.59E-01
95.04,-3.61E-01
95.05,-9.98E-01
95.06,-9.37E-01
95.07,-2.55E-01
95.08,5.00E-01
95.09,2.28E-01
95.1,1.66E-02
95.11,-1.52E-01
95.12,-1.97E-01
95.13,-3.63E-01
95.14,-9.47E-01
95.15,-2.15E-01
95.16,9.39E-01
95.17,1.30E+00
95.18,1.80E+00
95.19,1.95E+00
95.2,1.84E+00
95.21,1.65E+00
95.22,6.26E-01
95.23,-6.06E-01
95.24,-5.41E-01
95.25,3.43E-01
95.26,-3.58E-01
95.27,-1.69E+00
95.28,-2.79E+00
95.29,-3.41E+00
95.3,-2.46E+00
95.31,-2.96E+00
95.32,-3.04E+00
95.33,-1.07E+00
95.34,-3.96E-01
95.35,1.50E-01
95.36,-3.79E-01
95.37,-1.05E+00
95.38,-3.16E-02
95.39,1.30E-01
95.4,1.79E-01
95.41,9.23E-01
95.42,2.06E+00
95.43,3.14E+00
95.44,3.15E+00
95.45,2.53E+00
95.46,1.63E+00
95.47,2.16E+00
95.48,2.86E+00
95.49,1.38E+00
95.5,1.22E+00
95.51,1.36E+00
95.52,1.28E+00
95.53,1.35E+00
95.54,-1.52E+00
95.55,-2.54E+00
95.56,-1.56E+00
95.57,-1.34E+00
95.58,-2.45E-01
95.59,3.79E-02
95.6,5.56E-01
95.61,1.41E+00
95.62,1.31E+00
95.63,8.30E-01
95.64,-1.01E-01
95.65,1.17E-01
95.66,7.83E-01
95.67,5.83E-01
95.68,-5.38E-01
95.69,-1.44E+00
95.7,-1.46E+00
95.71,-2.78E+00
95.72,-2.77E+00
95.73,-2.24E+00
95.74,-2.50E+00
95.75,-4.16E-01
95.76,9.42E-01
95.77,1.35E+00
95.78,1.13E-01
95.79,-1.46E+00
95.8,3.44E-01
95.81,7.89E-01
95.82,8.74E-01
95.83,1.64E+00
95.84,1.84E+00
95.85,3.37E+00
95.86,2.77E+00
95.87,7.80E-01
95.88,3.96E-01
95.89,1.13E+00
95.9,1.78E+00
95.91,5.75E-01
95.92,-8.70E-01
95.93,-1.50E+00
95.94,-1.31E+00
95.95,-9.11E-01
95.96,-1.18E+00
95.97,-6.12E-01
95.98,5.57E-02
95.99,2.09E-02
96,-2.04E-02
96.01,-3.15E-01
96.02,-1.05E-03
96.03,5.80E-01
96.04,2.11E-01
96.05,-1.51E-01
96.06,-2.12E-01
96.07,-7.82E-01
96.08,-1.30E+00
96.09,-9.97E-01
96.1,-2.62E-01
96.11,3.76E-01
96.12,4.07E-01
96.13,2.98E-01
96.14,6.36E-01
96.15,3.95E-01
96.16,-1.57E-01
96.17,7.85E-02
96.18,8.05E-01
96.19,1.03E+00
96.2,3.72E-02
96.21,-1.36E+00
96.22,-1.98E+00
96.23,-1.75E+00
96.24,-1.80E+00
96.25,-2.16E+00
96.26,-1.49E+00
96.27,-3.42E-01
96.28,5.80E-01
96.29,8.90E-01
96.3,6.21E-01
96.31,1.08E+00
96.32,1.85E+00
96.33,1.99E+00
96.34,1.57E+00
96.35,8.95E-01
96.36,3.50E-01
96.37,1.19E-01
96.38,2.13E-01
96.39,9.75E-03
96.4,-5.20E-01
96.41,-6.42E-01
96.42,-5.97E-01
96.43,-2.94E-01
96.44,5.13E-01
96.45,6.14E-01
96.46,5.42E-01
96.47,9.17E-01
96.48,4.41E-01
96.49,-5.71E-01
96.5,-1.46E+00
96.51,-1.82E+00
96.52,-1.56E+00
96.53,-1.19E+00
96.54,-6.94E-01
96.55,-7.81E-01
96.56,-1.35E+00
96.57,-1.32E+00
96.58,-9.88E-01
96.59,-3.52E-01
96.6,4.25E-01
96.61,1.21E+00
96.62,2.15E+00
96.63,2.24E+00
96.64,1.64E+00
96.65,1.08E+00
96.66,9.56E-01
96.67,8.24E-01
96.68,6.16E-02
96.69,-2.99E-01
96.7,-5.88E-01
96.71,-1.23E+00
96.72,-1.83E+00
96.73,-2.07E+00
96.74,-1.21E+00
96.75,-1.52E-01
96.76,3.85E-01
96.77,6.78E-01
96.78,9.95E-01
96.79,1.85E+00
96.8,2.36E+00
96.81,2.30E+00
96.82,2.05E+00
96.83,1.40E+00
96.84,8.86E-01
96.85,4.43E-01
96.86,1.13E-01
96.87,-2.65E-01
96.88,-6.66E-01
96.89,-6.84E-01
96.9,-9.59E-01
96.91,-1.13E+00
96.92,-1.05E+00
96.93,-1.19E+00
96.94,-1.14E+00
96.95,-1.03E+00
96.96,-9.73E-01
96.97,-8.46E-01
96.98,-9.21E-01
96.99,-1.10E+00
